from_country,to_country,refugees
GAB,LUX,5
GAB,POR,5
GAB,SPA,5
GAB,SWI,5
GAB,USA,59
GAM,AUL,11
GAM,AUS,118
GAM,BEL,35
GAM,BRA,9
GAM,CAN,63
GAM,CYP,6
GAM,DEN,5
GAM,FIN,28
GAM,FRA,594
GAM,GBR,739
GAM,GFR,1134
GAM,GRE,136
GAM,GUI,7
GAM,IRE,5
GAM,ITA,6087
GAM,LUX,8
GAM,MTA,26
GAM,NET,56
GAM,NOR,13
GAM,PER,5
GAM,POR,25
GAM,ROM,5
GAM,SEN,14
GAM,SPA,76
GAM,SWE,171
GAM,SWI,56
GAM,USA,1229
GAZ,ALB,8
GAZ,ALG,243
GAZ,ARE,70020
GAZ,ARG,25
GAZ,ARM,7
GAZ,AUL,437
GAZ,AZE,5
GAZ,BEL,4607
GAZ,BLR,8
GAZ,BRA,582
GAZ,CAN,615
GAZ,CHI,11
GAZ,CHL,15
GAZ,CYP,2237
GAZ,ECU,11
GAZ,FRA,2099
GAZ,GBR,691
GAZ,GEO,5
GAZ,GFR,1586
GAZ,GHA,19
GAZ,GRE,7514
GAZ,HKG,5
GAZ,HUN,86
GAZ,ICE,273
GAZ,IND,48
GAZ,INS,141
GAZ,IRE,130
GAZ,IRQ,7704
GAZ,ITA,742
GAZ,KUW,5
GAZ,LBY,232
GAZ,LKA,5
GAZ,LVA,7
GAZ,MAU,79
GAZ,MEX,6
GAZ,MLS,224
GAZ,MOR,94
GAZ,MTA,72
GAZ,NET,134
GAZ,NIG,21
GAZ,NZL,6
GAZ,PAK,21
GAZ,PER,41
GAZ,PHI,63
GAZ,POL,12
GAZ,POR,9
GAZ,ROM,68
GAZ,RSA,28
GAZ,RUS,5
GAZ,SAU,14
GAZ,SOM,8
GAZ,SPA,1326
GAZ,SRB,5
GAZ,SUD,49
GAZ,SVK,7
GAZ,SVN,27
GAZ,SWE,1352
GAZ,THA,186
GAZ,TOG,5
GAZ,TUN,34
GAZ,UAE,17
GAZ,UGA,5
GAZ,UKR,18
GAZ,USA,26
GAZ,VEN,7
GAZ,YEM,572
GAZ,ZAM,11
GBR,AUL,6
GBR,AUS,5
GBR,BEL,16
GBR,BUL,5
GBR,CAN,6
GBR,GBR,20
GBR,GFR,34
GBR,HRV,5
GBR,HUN,5
GBR,MDA,28
GBR,POL,25
GBR,POR,9
GBR,ROM,5
GBR,SPA,21
GBR,SWE,5
GBR,SWI,5
GBR,USA,37
GEO,ARG,5
GEO,ARM,9
GEO,AUL,12
GEO,AUS,323
GEO,BEL,283
GEO,BLR,48
GEO,BRA,11
GEO,BUL,30
GEO,CAN,205
GEO,CYP,85
GEO,CZE,9
GEO,DEN,22
GEO,EST,11
GEO,FIN,9
GEO,FRA,6177
GEO,GBR,80
GEO,GFR,2459
GEO,GRE,258
GEO,HRV,25
GEO,HUN,63
GEO,ICE,6
GEO,IRE,214
GEO,ISR,5
GEO,ITA,792
GEO,LTU,18
GEO,LUX,5
GEO,LVA,17
GEO,MDA,166
GEO,MTA,5
GEO,NET,136
GEO,NOR,27
GEO,POL,350
GEO,POR,26
GEO,ROM,24
GEO,RUS,118
GEO,SPA,250
GEO,SVK,14
GEO,SWE,129
GEO,SWI,336
GEO,UKR,25
GEO,USA,566
GFR,AUL,8
GFR,BRA,5
GFR,CAN,5
GFR,MDA,50
GFR,RUS,42
GFR,SWI,6
GFR,USA,41
GHA,ARG,37
GHA,AUL,59
GHA,AUS,16
GHA,BEL,16
GHA,BRA,50
GHA,CAN,230
GHA,COL,5
GHA,DEN,8
GHA,ECU,5
GHA,FIN,35
GHA,FRA,611
GHA,GBR,338
GHA,GFR,908
GHA,GRE,102
GHA,HUN,12
GHA,ICE,5
GHA,IRE,35
GHA,ITA,2473
GHA,MEX,50
GHA,MNE,5
GHA,MTA,8
GHA,NET,159
GHA,NIG,5
GHA,NOR,6
GHA,PER,5
GHA,PHI,5
GHA,POL,6
GHA,POR,565
GHA,RSA,5
GHA,SPA,29
GHA,SWE,61
GHA,SWI,22
GHA,TOG,8513
GHA,USA,544
GLP,USA,17
GNB,ANG,7
GNB,ARG,8
GNB,AUS,5
GNB,BEL,6
GNB,BRA,26
GNB,CAN,5
GNB,DEN,5
GNB,FRA,1300
GNB,GBR,9
GNB,GFR,100
GNB,ITA,451
GNB,LUX,5
GNB,NIG,5
GNB,NOR,5
GNB,POR,9
GNB,SPA,11
GNB,SWE,7
GNB,SWI,46
GNB,USA,20
GRE,AUL,10
GRE,CAN,6
GRE,GBR,5
GRE,GFR,50
GRE,MDA,15
GRE,SWE,18
GRE,SWI,5
GRE,USA,16
GRN,CAN,13
GRN,GBR,24
GRN,USA,14
GUA,ARG,8
GUA,AUS,6
GUA,BEL,38
GUA,BRA,5
GUA,CAN,230
GUA,COS,24
GUA,FRA,25
GUA,GBR,9
GUA,GFR,5
GUA,IRE,11
GUA,ITA,16
GUA,MEX,4127
GUA,NIC,7
GUA,PAN,12
GUA,PER,5
GUA,SAL,6
GUA,SPA,174
GUA,SWE,6
GUA,SWI,7
GUA,URU,5
GUA,USA,25552
GUI,ALG,41
GUI,ANG,126
GUI,ARE,11
GUI,ARG,10
GUI,AUL,9
GUI,AUS,129
GUI,BEL,3165
GUI,BRA,116
GUI,BUL,5
GUI,CAN,307
GUI,CAR,6
GUI,CMR,8
GUI,CYP,15
GUI,ECU,10
GUI,FIN,25
GUI,FRA,22285
GUI,GAM,5
GUI,GBR,209
GUI,GFR,3288
GUI,GRE,250
GUI,HUN,5
GUI,IRE,14
GUI,ITA,2430
GUI,JPN,5
GUI,KOR,7
GUI,LUX,37
GUI,MAU,17
GUI,MEX,48
GUI,MLS,13
GUI,MOR,172
GUI,NET,333
GUI,NIG,18
GUI,NOR,24
GUI,POL,5
GUI,POR,74
GUI,ROM,12
GUI,RUS,5
GUI,SEN,6
GUI,SPA,268
GUI,SWE,57
GUI,SWI,183
GUI,SYR,56
GUI,TUN,12
GUI,UKR,5
GUI,USA,1477
GUY,BRA,5
GUY,CAN,46
GUY,FRA,38
GUY,GBR,18
GUY,NET,6
GUY,TRT,15
GUY,USA,120
HAI,ARG,79
HAI,BEL,7
HAI,BRA,11
HAI,CAN,2823
HAI,COS,13
HAI,CUB,5
HAI,DOM,344
HAI,ECU,27
HAI,FRA,7239
HAI,GFR,13
HAI,GRE,60
HAI,GUY,5
HAI,JAM,31
HAI,KOR,11
HAI,MEX,4964
HAI,PAN,19
HAI,PER,87
HAI,SPA,6
HAI,TRT,5
HAI,URU,5
HAI,USA,14538
HAI,VEN,12
HKG,AUL,6
HKG,CAN,104
HKG,GBR,27
HKG,GFR,8
HKG,NZL,5
HKG,USA,27
HON,ARG,5
HON,AUL,5
HON,BEL,21
HON,BRA,7
HON,BZE,26
HON,CAN,384
HON,CHL,5
HON,COL,5
HON,COS,229
HON,FIN,36
HON,FRA,60
HON,GBR,148
HON,GFR,74
HON,GUA,145
HON,ICE,13
HON,IRE,5
HON,ITA,493
HON,MEX,41671
HON,NET,8
HON,NIC,74
HON,NOR,6
HON,PAN,6
HON,SAL,31
HON,SPA,2166
HON,SWE,29
HON,SWI,5
HON,USA,19319
HRV,BEL,5
HRV,BRA,6
HRV,CAN,36
HRV,FRA,61
HRV,GFR,258
HRV,PAN,5
HRV,SRB,17169
HRV,SWI,18
HRV,USA,15
HUN,BEL,28
HUN,BRA,5
HUN,CAN,1582
HUN,COL,5
HUN,FRA,69
HUN,GFR,227
HUN,MDA,7
HUN,NZL,5
HUN,ROM,5
HUN,SWE,5
HUN,USA,15
ICO,ALG,76
ICO,ANG,417
ICO,ARE,5
ICO,ARG,20
ICO,ARM,6
ICO,AUS,45
ICO,BEL,236
ICO,BKF,5
ICO,BOL,5
ICO,BRA,59
ICO,BUL,5
ICO,CAN,199
ICO,CAR,8
ICO,CHD,5
ICO,CMR,49
ICO,COB,5
ICO,COD,12
ICO,CYP,5
ICO,DEN,7
ICO,ECU,5
ICO,ETH,5
ICO,FIN,7
ICO,FRA,13750
ICO,GBR,174
ICO,GFR,686
ICO,GHA,2369
ICO,GNB,6
ICO,GRE,116
ICO,GUI,22
ICO,HUN,15
ICO,ICE,5
ICO,IND,5
ICO,IRE,15
ICO,ISR,7
ICO,ITA,3845
ICO,KOR,39
ICO,LBR,458
ICO,LUX,17
ICO,MAU,169
ICO,MEX,6
ICO,MLS,5
ICO,MLW,5
ICO,MOR,289
ICO,MTA,13
ICO,NET,121
ICO,NGR,8
ICO,NIG,134
ICO,NOR,13
ICO,PHI,31
ICO,POR,67
ICO,RSA,26
ICO,SEN,5
ICO,SPA,354
ICO,SWE,29
ICO,SWI,192
ICO,SYR,5
ICO,THA,18
ICO,TOG,15
ICO,TUN,60
ICO,USA,811
ICO,ZIM,12
IND,ARG,23
IND,AUL,459
IND,AUS,38
IND,BEL,18
IND,BRA,20
IND,BUL,5
IND,CAN,5180
IND,CYP,10
IND,CZE,5
IND,ECU,5
IND,FIN,7
IND,FRA,329
IND,GBR,517
IND,GFR,652
IND,GRE,56
IND,HUN,6
IND,IRE,21
IND,ITA,256
IND,JOR,5
IND,LTU,5
IND,LUX,5
IND,MDA,41
IND,MEX,14
IND,MLS,5
IND,NET,297
IND,NOR,5
IND,NZL,33
IND,PER,6
IND,POL,66
IND,POR,899
IND,ROM,19
IND,SPA,88
IND,SVK,12
IND,SWE,23
IND,SWI,48
IND,UKR,8
IND,USA,11646
INS,AUL,240
INS,CAN,53
INS,COS,5
INS,FIN,5
INS,FRA,10
INS,GBR,49
INS,GFR,15
INS,GRE,14
INS,HKG,13
INS,IRE,5
INS,NET,13
INS,NZL,9
INS,PNG,10445
INS,SWE,15
INS,USA,849
IRE,CAN,5
IRE,MDA,8
IRN,AFG,35
IRN,ARG,29
IRN,ARM,158
IRN,AUL,12023
IRN,AUS,7664
IRN,AZE,51
IRN,BEL,1526
IRN,BLR,5
IRN,BRA,69
IRN,BSN,5
IRN,BUL,91
IRN,CAN,6377
IRN,CHD,5
IRN,CHI,5
IRN,CMR,5
IRN,COS,5
IRN,CUB,10
IRN,CYP,684
IRN,CZE,11
IRN,DEN,2465
IRN,ECU,72
IRN,EST,5
IRN,FIN,936
IRN,FRA,4185
IRN,GBR,22707
IRN,GEO,49
IRN,GFR,25452
IRN,GRE,3581
IRN,HRV,47
IRN,HUN,197
IRN,ICE,110
IRN,ICO,7
IRN,IND,60
IRN,INS,289
IRN,IRE,137
IRN,IRQ,3707
IRN,ISR,6
IRN,ITA,1213
IRN,JOR,5
IRN,JPN,20
IRN,KOR,61
IRN,KUW,8
IRN,LEB,32
IRN,LIE,11
IRN,LKA,12
IRN,LTU,14
IRN,LUX,255
IRN,LVA,17
IRN,MDA,15
IRN,MEX,42
IRN,MLS,252
IRN,MNE,13
IRN,MTA,32
IRN,NEP,9
IRN,NET,5393
IRN,NOR,1369
IRN,NRU,8
IRN,NZL,82
IRN,PAK,39
IRN,PAN,5
IRN,PER,6
IRN,PHI,77
IRN,PNG,21
IRN,POL,85
IRN,POR,100
IRN,ROM,133
IRN,RUS,5
IRN,SPA,164
IRN,SRB,22
IRN,SVK,44
IRN,SVN,86
IRN,SWE,6872
IRN,SWI,2310
IRN,SYR,45
IRN,TAN,5
IRN,THA,82
IRN,TJK,7
IRN,TUN,5
IRN,TUR,5114
IRN,UAE,5
IRN,UGA,5
IRN,UKR,74
IRN,USA,5275
IRN,YEM,5
IRQ,ALG,16
IRQ,ARE,4496
IRQ,ARG,26
IRQ,ARM,1123
IRQ,AUL,4192
IRQ,AUS,10340
IRQ,AZE,10
IRQ,BAH,241
IRQ,BEL,3789
IRQ,BLR,11
IRQ,BOL,16
IRQ,BRA,368
IRQ,BUL,1087
IRQ,CAN,504
IRQ,CHI,14
IRQ,CMR,6
IRQ,COL,8
IRQ,COS,5
IRQ,CYP,1013
IRQ,CZE,76
IRQ,DEN,275
IRQ,DJB,13
IRQ,ECU,56
IRQ,EST,17
IRQ,ETH,10
IRQ,FIN,9137
IRQ,FRA,14074
IRQ,GBR,8272
IRQ,GEO,367
IRQ,GFR,103374
IRQ,GHA,16
IRQ,GRE,15704
IRQ,HRV,119
IRQ,HUN,592
IRQ,ICE,328
IRQ,ICO,5
IRQ,IND,137
IRQ,INS,418
IRQ,IRE,356
IRQ,IRN,11817
IRQ,ISR,10
IRQ,ITA,5589
IRQ,JOR,30835
IRQ,JPN,17
IRQ,KGZ,5
IRQ,KOR,28
IRQ,KUW,303
IRQ,LBY,118
IRQ,LEB,2782
IRQ,LIE,7
IRQ,LTU,81
IRQ,LUX,837
IRQ,LVA,44
IRQ,MAU,24
IRQ,MCO,5
IRQ,MDA,21
IRQ,MEX,45
IRQ,MLS,306
IRQ,MOR,128
IRQ,MTA,81
IRQ,NET,5327
IRQ,NOR,950
IRQ,NZL,50
IRQ,OMN,282
IRQ,PAK,21
IRQ,PAR,6
IRQ,PER,42
IRQ,PHI,54
IRQ,PNG,5
IRQ,POL,144
IRQ,POR,245
IRQ,QAT,136
IRQ,ROM,491
IRQ,RSA,7
IRQ,RUS,14
IRQ,SAL,5
IRQ,SAU,33
IRQ,SOM,5
IRQ,SPA,306
IRQ,SRB,21
IRQ,SUD,9
IRQ,SVK,216
IRQ,SVN,53
IRQ,SWE,10297
IRQ,SWI,4306
IRQ,SYR,10114
IRQ,THA,139
IRQ,TOG,6
IRQ,TUN,18
IRQ,TUR,11855
IRQ,UAE,813
IRQ,UKR,71
IRQ,USA,5368
IRQ,VEN,18
IRQ,YEM,3140
ISR,AUL,5
ISR,AUS,10
ISR,BEL,6
ISR,BUL,25
ISR,CAN,48
ISR,FRA,9
ISR,GBR,121
ISR,GFR,117
ISR,HUN,9
ISR,IRE,11
ISR,LVA,7
ISR,MDA,179
ISR,NET,25
ISR,NOR,13
ISR,POL,60
ISR,POR,27
ISR,ROM,29
ISR,RUS,5
ISR,SPA,46
ISR,SVK,8
ISR,SWE,22
ISR,SWI,19
ISR,USA,99
ITA,AUL,5
ITA,CAN,17
ITA,FRA,7
ITA,GBR,5
ITA,GFR,44
ITA,MDA,35
ITA,MEX,5
ITA,SWI,15
ITA,USA,18
JAM,ARG,14
JAM,AUL,5
JAM,BEL,6
JAM,BHS,5
JAM,CAN,332
JAM,FRA,41
JAM,GBR,244
JAM,GFR,26
JAM,MEX,7
JAM,NET,160
JAM,POR,12
JAM,SPA,67
JAM,SWE,5
JAM,SWI,8
JAM,TRT,36
JAM,USA,900
JOR,ARE,9
JOR,ARG,5
JOR,AUL,148
JOR,AUS,85
JOR,BEL,31
JOR,BRA,13
JOR,BUL,7
JOR,CAN,672
JOR,CYP,57
JOR,DEN,6
JOR,FIN,9
JOR,FRA,64
JOR,GBR,121
JOR,GFR,747
JOR,GRE,45
JOR,HUN,5
JOR,IRE,18
JOR,ITA,9
JOR,LEB,38
JOR,MDA,5
JOR,MLS,5
JOR,MTA,5
JOR,NET,126
JOR,NOR,6
JOR,NZL,8
JOR,POL,12
JOR,POR,18
JOR,ROM,12
JOR,RSA,5
JOR,SPA,25
JOR,SWE,291
JOR,SWI,66
JOR,SYR,17
JOR,UAE,7
JOR,USA,695
JOR,YEM,14
JPN,AUL,10
JPN,CAN,5
JPN,GFR,37
JPN,POL,5
JPN,USA,7
KAZ,ARG,18
KAZ,AUL,5
KAZ,AUS,108
KAZ,BEL,55
KAZ,BUL,5
KAZ,CAN,52
KAZ,CYP,5
KAZ,CZE,52
KAZ,EST,5
KAZ,FIN,14
KAZ,FRA,1088
KAZ,GBR,50
KAZ,GFR,350
KAZ,GRE,5
KAZ,HRV,11
KAZ,ICE,5
KAZ,IRE,11
KAZ,ITA,6
KAZ,LTU,7
KAZ,LVA,7
KAZ,MDA,35
KAZ,NET,68
KAZ,NOR,12
KAZ,POL,104
KAZ,POR,14
KAZ,ROM,6
KAZ,RUS,41
KAZ,SPA,54
KAZ,SVK,11
KAZ,SVN,21
KAZ,SWE,207
KAZ,SWI,29
KAZ,UKR,8
KAZ,USA,1191
KEN,ARE,12
KEN,AUL,117
KEN,AUS,17
KEN,BEL,15
KEN,BRA,11
KEN,CAN,483
KEN,CHL,5
KEN,DEN,5
KEN,ETH,4023
KEN,FIN,18
KEN,FRA,208
KEN,GBR,337
KEN,GFR,160
KEN,GRE,31
KEN,ICE,5
KEN,IRE,51
KEN,ITA,22
KEN,JOR,5
KEN,NAM,5
KEN,NET,40
KEN,NOR,8
KEN,POR,27
KEN,RSA,112
KEN,SPA,15
KEN,SWE,82
KEN,SWI,37
KEN,UGA,231
KEN,USA,1518
KEN,ZAM,5
KGZ,ARG,5
KGZ,AUL,11
KGZ,AUS,117
KGZ,BEL,87
KGZ,CAN,8
KGZ,CYP,5
KGZ,CZE,22
KGZ,DEN,5
KGZ,FIN,17
KGZ,FRA,534
KGZ,GBR,36
KGZ,GFR,427
KGZ,ITA,9
KGZ,LTU,5
KGZ,LUX,5
KGZ,LVA,5
KGZ,MDA,30
KGZ,MEX,8
KGZ,NET,31
KGZ,NOR,15
KGZ,POL,55
KGZ,RUS,33
KGZ,SPA,13
KGZ,SVK,5
KGZ,SWE,154
KGZ,SWI,21
KGZ,UKR,17
KGZ,USA,1607
KOR,AUL,22
KOR,CAN,19
KOR,GBR,5
KOR,GFR,37
KOR,NOR,5
KOR,POL,5
KOR,RUS,5
KOR,SWE,8
KOR,USA,21
KRN,BEL,28
KRN,CAN,33
KRN,GBR,35
KRN,GFR,91
KRN,IRE,8
KRN,ISR,5
KRN,LUX,11
KRN,NET,5
KRN,RUS,37
KRN,USA,7
KUW,AUL,24
KUW,AUS,9
KUW,BEL,6
KUW,CAN,28
KUW,FRA,660
KUW,GBR,750
KUW,GFR,53
KUW,GRE,168
KUW,INS,5
KUW,IRE,44
KUW,IRN,8
KUW,LEB,9
KUW,LUX,6
KUW,NET,5
KUW,NZL,7
KUW,ROM,5
KUW,SPA,5
KUW,SWE,30
KUW,UAE,5
KUW,USA,152
LAO,AUL,5
LAO,BEL,9
LAO,FRA,6356
LAO,GBR,5
LAO,GFR,43
LAO,POL,5
LAO,SWI,104
LAO,THA,6
LAO,USA,58
LBR,ANG,163
LBR,ARG,42
LBR,AUL,44
LBR,AUS,10
LBR,BEL,16
LBR,BRA,259
LBR,CAN,107
LBR,CAR,6
LBR,CMR,9
LBR,COD,5
LBR,COL,5
LBR,CYP,6
LBR,ECU,6
LBR,FIN,5
LBR,FRA,367
LBR,GAM,15
LBR,GBR,26
LBR,GFR,146
LBR,GHA,629
LBR,GNB,8
LBR,GRE,6
LBR,GUI,328
LBR,ICO,1079
LBR,IRE,7
LBR,ITA,342
LBR,KOR,12
LBR,LUX,5
LBR,MAU,7
LBR,MLS,20
LBR,MTA,6
LBR,NET,35
LBR,NIG,11
LBR,NOR,5
LBR,PAN,5
LBR,PHI,5
LBR,POR,24
LBR,RSA,43
LBR,SAU,9
LBR,SPA,7
LBR,SVK,5
LBR,SWE,11
LBR,SWI,37
LBR,USA,1187
LBR,VEN,9
LBR,ZAM,6
LBY,ALG,21
LBY,ARE,5
LBY,ARG,5
LBY,AUL,1168
LBY,AUS,150
LBY,AZE,5
LBY,BEL,77
LBY,BLR,7
LBY,BRA,7
LBY,CAN,376
LBY,CHD,33
LBY,CYP,12
LBY,CZE,24
LBY,FIN,32
LBY,FRA,2430
LBY,GBR,4683
LBY,GFR,2442
LBY,GHA,7
LBY,GRE,71
LBY,HRV,5
LBY,HUN,7
LBY,ICE,14
LBY,IND,8
LBY,INS,10
LBY,IRE,202
LBY,ITA,1204
LBY,JOR,48
LBY,KOR,17
LBY,LEB,11
LBY,LUX,9
LBY,MAU,8
LBY,MDA,5
LBY,MLS,14
LBY,MOR,51
LBY,MTA,2859
LBY,NET,333
LBY,NGR,6
LBY,NIG,5
LBY,NOR,54
LBY,NZL,20
LBY,POL,30
LBY,POR,33
LBY,ROM,5
LBY,RUS,5
LBY,SPA,172
LBY,SRB,47
LBY,SVK,11
LBY,SWE,245
LBY,SWI,307
LBY,SYR,10
LBY,TUN,86
LBY,UKR,10
LBY,URU,5
LBY,USA,438
LBY,VEN,5
LCA,CAN,49
LCA,FRA,10
LCA,GBR,30
LCA,USA,5
LEB,ARM,26
LEB,AUL,483
LEB,AUS,127
LEB,BEL,139
LEB,BLR,5
LEB,BRA,413
LEB,BUL,22
LEB,CAN,689
LEB,CYP,63
LEB,CZE,5
LEB,DEN,29
LEB,ECU,19
LEB,FIN,12
LEB,FRA,399
LEB,GBR,233
LEB,GEO,11
LEB,GFR,2401
LEB,GHA,10
LEB,GRE,104
LEB,HUN,5
LEB,ICO,5
LEB,IRE,10
LEB,ITA,6
LEB,JOR,5
LEB,LUX,8
LEB,LVA,5
LEB,MDA,12
LEB,MLS,5
LEB,MOR,5
LEB,NET,185
LEB,NIG,13
LEB,NOR,25
LEB,PHI,5
LEB,POL,25
LEB,POR,16
LEB,ROM,23
LEB,RUS,5
LEB,SPA,38
LEB,SWE,518
LEB,SWI,62
LEB,SYR,25
LEB,TAN,5
LEB,TOG,12
LEB,TUN,6
LEB,UAE,16
LEB,UKR,11
LEB,USA,417
LEB,VEN,12
LES,IRE,5
LES,USA,7
LIE,ITA,5
LKA,ARG,36
LKA,AUL,3764
LKA,AUS,77
LKA,BEL,198
LKA,BEN,5
LKA,BRA,19
LKA,CAN,1471
LKA,CHL,5
LKA,CYP,32
LKA,CZE,7
LKA,DEN,33
LKA,ECU,18
LKA,EST,5
LKA,FIN,30
LKA,FRA,33721
LKA,GBR,4159
LKA,GFR,3232
LKA,GRE,55
LKA,GUI,10
LKA,HKG,21
LKA,HUN,11
LKA,ICE,5
LKA,IND,92072
LKA,INS,402
LKA,IRE,18
LKA,ITA,349
LKA,JOR,9
LKA,JPN,59
LKA,KEN,9
LKA,LTU,10
LKA,LUX,5
LKA,LVA,5
LKA,MEX,20
LKA,MLS,739
LKA,MTA,7
LKA,NEP,15
LKA,NET,204
LKA,NOR,42
LKA,NRU,11
LKA,NZL,42
LKA,PHI,19
LKA,POL,11
LKA,POR,35
LKA,ROM,5
LKA,RSA,9
LKA,SPA,42
LKA,SWE,26
LKA,SWI,5944
LKA,TCI,7
LKA,THA,100
LKA,TRT,5
LKA,UKR,8
LKA,USA,939
LTU,BEL,5
LTU,GFR,18
LTU,MDA,26
LTU,NOR,5
LTU,RUS,8
LTU,USA,15
LUX,GFR,5
LVA,CAN,10
LVA,FRA,38
LVA,GFR,9
LVA,MDA,14
LVA,RUS,15
LVA,URU,5
LVA,USA,11
MAC,USA,10
MAD,CAN,20
MAD,FRA,457
MAD,GFR,5
MAD,SWI,5
MAD,USA,7
MAU,ANG,323
MAU,AUS,5
MAU,BEL,244
MAU,BRA,64
MAU,CAN,167
MAU,CMR,5
MAU,COB,5
MAU,FRA,8298
MAU,GAB,6
MAU,GBR,7
MAU,GFR,44
MAU,GRE,66
MAU,HRV,5
MAU,ICO,5
MAU,ITA,239
MAU,MEX,7
MAU,MLI,14952
MAU,MOR,7
MAU,NET,13
MAU,SEN,11494
MAU,SPA,33
MAU,SWE,13
MAU,SWI,9
MAU,USA,905
MCD,ARG,9
MCD,AUL,5
MCD,AUS,17
MCD,BEL,99
MCD,BRA,6
MCD,CAN,5
MCD,FRA,767
MCD,GBR,14
MCD,GFR,621
MCD,ICE,5
MCD,IRE,6
MCD,ITA,15
MCD,MTA,5
MCD,SWE,37
MCD,SWI,136
MCD,USA,107
MDA,AUS,18
MDA,BEL,121
MDA,BUL,61
MDA,CAN,9
MDA,CYP,18
MDA,CZE,18
MDA,DEN,20
MDA,EST,14
MDA,FIN,23
MDA,FRA,464
MDA,GBR,5
MDA,GFR,1454
MDA,GRE,14
MDA,HRV,8
MDA,HUN,11
MDA,ICE,7
MDA,IRE,42
MDA,ITA,220
MDA,LTU,20
MDA,LVA,17
MDA,NET,108
MDA,NOR,22
MDA,POL,300
MDA,POR,58
MDA,ROM,231
MDA,RUS,27
MDA,SPA,137
MDA,SVK,22
MDA,SWE,23
MDA,SWI,66
MDA,USA,1230
MDV,AUL,19
MDV,FRA,5
MDV,GBR,43
MDV,IND,5
MDV,NZL,5
MDV,USA,5
MEX,AUL,29
MEX,BRA,10
MEX,CAN,4151
MEX,COS,13
MEX,FRA,36
MEX,GBR,13
MEX,GFR,31
MEX,IRE,10
MEX,LUX,5
MEX,NET,8
MEX,PAN,6
MEX,POL,5
MEX,POR,6
MEX,ROM,5
MEX,SPA,64
MEX,TRT,6
MEX,URU,8
MEX,USA,13236
MLI,ALG,222
MLI,ARG,9
MLI,AUS,13
MLI,BDI,12
MLI,BEL,91
MLI,BEN,49
MLI,BKF,34116
MLI,BRA,190
MLI,BUL,6
MLI,CAN,120
MLI,CHD,7
MLI,CMR,23
MLI,COD,9
MLI,DJB,5
MLI,ECU,5
MLI,FIN,8
MLI,FRA,8436
MLI,GBR,38
MLI,GFR,289
MLI,GRE,212
MLI,GUI,9
MLI,ICE,5
MLI,ICO,30
MLI,ITA,10111
MLI,KOR,11
MLI,LBR,19
MLI,LUX,5
MLI,MAU,99297
MLI,MEX,5
MLI,MLS,5
MLI,MOR,60
MLI,MTA,20
MLI,NET,14
MLI,NGR,65734
MLI,NIG,145
MLI,NOR,8
MLI,POR,28
MLI,ROM,6
MLI,SPA,6340
MLI,SWE,38
MLI,SWI,60
MLI,TOG,76
MLI,TUN,23
MLI,UGA,5
MLI,USA,800
MLI,ZIM,6
MLS,AUL,815
MLS,CAN,22
MLS,FIN,5
MLS,FRA,27
MLS,GBR,336
MLS,GFR,12
MLS,IRE,10
MLS,NET,7
MLS,NOR,5
MLS,NZL,19
MLS,SWE,14
MLS,USA,83
MLW,CAN,51
MLW,GBR,244
MLW,GFR,6
MLW,IRE,161
MLW,POR,5
MLW,RSA,7
MLW,USA,25
MNE,AUS,5
MNE,BEL,13
MNE,FRA,207
MNE,GFR,213
MNE,IRE,5
MNE,ITA,5
MNE,LUX,6
MNE,SWE,21
MNE,SWI,63
MNE,USA,68
MNG,AUL,12
MNG,AUS,109
MNG,CAN,51
MNG,CZE,10
MNG,FRA,850
MNG,GBR,46
MNG,GFR,214
MNG,IRE,9
MNG,NET,27
MNG,NZL,5
MNG,SPA,17
MNG,SWE,236
MNG,SWI,172
MNG,USA,646
MOR,AUL,14
MOR,AUS,55
MOR,BEL,190
MOR,BRA,40
MOR,BUL,6
MOR,CAN,131
MOR,CMR,7
MOR,DEN,10
MOR,ECU,6
MOR,FIN,43
MOR,FRA,1417
MOR,GBR,261
MOR,GFR,2219
MOR,GRE,241
MOR,HRV,33
MOR,HUN,5
MOR,ICE,9
MOR,IRE,31
MOR,ITA,1009
MOR,LEB,5
MOR,LUX,8
MOR,MDA,5
MOR,MEX,5
MOR,MTA,30
MOR,NET,971
MOR,NOR,16
MOR,PHI,5
MOR,POL,21
MOR,POR,2075
MOR,ROM,9
MOR,SPA,1098
MOR,SVN,5
MOR,SWE,261
MOR,SWI,114
MOR,THA,5
MOR,USA,111
MOZ,BRA,5
MOZ,CAN,7
MOZ,FRA,16
MOZ,GBR,6
MOZ,GFR,14
MOZ,ICE,5
MOZ,IRE,5
MOZ,KEN,9
MOZ,SPA,5
MOZ,USA,32
MTS,AUL,13
MTS,CAN,7
MTS,FRA,69
MTS,GBR,63
MTS,IRE,20
MTS,ITA,5
MTS,USA,31
MYA,ARM,5
MYA,AUL,626
MYA,AUS,37
MYA,BEL,7
MYA,BGD,952365
MYA,BRA,5
MYA,CAM,8
MYA,CAN,57
MYA,CZE,166
MYA,DEN,13
MYA,FIN,31
MYA,FRA,378
MYA,GBR,319
MYA,GFR,760
MYA,GRE,108
MYA,IND,67482
MYA,INS,453
MYA,IRE,14
MYA,ITA,14
MYA,JPN,13494
MYA,KOR,477
MYA,LKA,36
MYA,MLS,123563
MYA,NEP,374
MYA,NET,195
MYA,NOR,23
