from_country,to_country,refugees
ZAM,IRE,5
ZAM,NET,8
ZAM,RSA,67
ZAM,SWE,10
ZAM,USA,44
ZIM,ARE,10
ZIM,AUL,1021
ZIM,AUS,22
ZIM,BOT,693
ZIM,BRA,5
ZIM,CAN,1261
ZIM,DEN,8
ZIM,FRA,37
ZIM,GBR,8790
ZIM,GFR,52
ZIM,GRE,5
ZIM,HUN,5
ZIM,IRE,229
ZIM,ITA,29
ZIM,LES,5
ZIM,MLS,5
ZIM,NAM,48
ZIM,NET,41
ZIM,NOR,20
ZIM,NZL,34
ZIM,ROM,7
ZIM,RSA,4596
ZIM,SWA,7
ZIM,SWE,28
ZIM,SWI,13
ZIM,USA,1163
ZIM,ZAM,7
