from_country,to_country,refugees
CMR,SVN,5
CMR,SWE,58
CMR,SWI,153
CMR,URU,6
CMR,USA,7299
COB,ALG,6
COB,ANG,45
COB,ARG,9
COB,AUL,19
COB,AUS,102
COB,BEL,31
COB,BEN,271
COB,BKF,98
COB,BRA,8
COB,BUL,26
COB,CAN,348
COB,CAR,18
COB,CHD,6
COB,CMR,157
COB,COD,762
COB,CZE,5
COB,DEN,5
COB,ECU,5
COB,ETH,5
COB,FIN,20
COB,FRA,3124
COB,GAB,7665
COB,GBR,933
COB,GFR,608
COB,GHA,11
COB,GNB,21
COB,GUI,12
COB,HRV,5
COB,HUN,14
COB,ICO,136
COB,IRE,47
COB,ITA,608
COB,KEN,22
COB,MAU,20
COB,MEX,10
COB,MLI,46
COB,MOR,20
COB,MOZ,18
COB,NAM,9
COB,NET,726
COB,NGR,5
COB,NIG,5
COB,NOR,45
COB,NZL,15
COB,POL,15
COB,ROM,36
COB,RSA,2172
COB,RUS,8
COB,SEN,19
COB,SPA,8
COB,SVK,7
COB,SWA,56
COB,SWE,52
COB,SWI,86
COB,TOG,20
COB,UGA,5
COB,UKR,30
COB,URU,5
COB,USA,2071
COB,ZIM,21
COD,ALG,66
COD,ANG,13648
COD,ARE,24
COD,ARG,6
COD,AUL,27
COD,AUS,427
COD,BDI,28957
COD,BEL,689
COD,BEN,380
COD,BKF,42
COD,BOT,116
COD,BRA,443
COD,BUL,33
COD,CAN,4725
COD,CAR,15300
COD,CHD,207
COD,CMR,685
COD,COB,124244
COD,COS,5
COD,CYP,12
COD,CZE,42
COD,DEN,90
COD,ETH,383
COD,FIN,176
COD,FRA,11369
COD,GAB,77
COD,GAM,11
COD,GBR,4698
COD,GFR,5587
COD,GHA,23
COD,GNB,33
COD,GRE,28
COD,GUI,23
COD,GUY,7
COD,HKG,5
COD,HUN,21
COD,ICO,166
COD,IND,11
COD,INS,5
COD,IRE,511
COD,ISR,75
COD,ITA,455
COD,KEN,4879
COD,KOR,31
COD,LBR,5
COD,LBY,29
COD,MAU,103
COD,MEX,53
COD,MLI,130
COD,MLS,5
COD,MLW,2227
COD,MOR,212
COD,MOZ,2262
COD,MTA,68
COD,NAM,1035
COD,NET,998
COD,NGR,85
COD,NIG,720
COD,NOR,279
COD,NZL,7
COD,PAN,5
COD,POL,5
COD,POR,33
COD,ROM,6
COD,RSA,12973
COD,RUS,14
COD,RWA,55027
COD,SEN,20
COD,SOM,5
COD,SPA,114
COD,SUD,20980
COD,SVK,8
COD,SVN,5
COD,SWA,126
COD,SWE,240
COD,SWI,1416
COD,SYR,9
COD,TAN,60186
COD,THA,15
COD,TOG,76
COD,TUR,12
COD,UGA,81804
COD,UKR,64
COD,USA,1176
COD,ZAM,12342
COD,ZIM,3070
COI,CAN,6
COI,FRA,324
COI,GFR,11
COI,POR,18
COI,USA,6
COL,ARG,403
COL,AUL,148
COL,AUS,22
COL,BEL,33
COL,BOL,127
COL,BRA,602
COL,CAN,16054
COL,CHL,884
COL,COS,10214
COL,CUB,5
COL,DEN,7
COL,ECU,120403
COL,FIN,13
COL,FRA,436
COL,GBR,650
COL,GFR,253
COL,GUA,5
COL,ICE,6
COL,ITA,426
COL,MEX,233
COL,NET,307
COL,NIC,6
COL,NOR,29
COL,NZL,36
COL,PAN,15432
COL,PAR,31
COL,PER,307
COL,POR,63
COL,SAL,5
COL,SPA,782
COL,SWE,186
COL,SWI,310
COL,TRT,5
COL,URU,82
COL,USA,25607
COL,VEN,201467
COS,ARG,6
COS,CAN,320
COS,GFR,9
COS,USA,17
CUB,ARG,338
CUB,AUL,6
CUB,AUS,21
CUB,BHS,27
CUB,BOL,9
CUB,BRA,133
CUB,BUL,6
CUB,CAN,1821
CUB,CHL,18
CUB,COL,58
CUB,COS,722
CUB,CZE,101
CUB,ECU,244
CUB,FIN,10
CUB,FRA,120
CUB,GBR,10
CUB,GFR,383
CUB,HUN,61
CUB,IRE,7
CUB,ITA,88
CUB,LTU,5
CUB,MEX,30
CUB,NET,14
CUB,NIC,6
CUB,NOR,5
CUB,NZL,5
CUB,PAN,1093
CUB,PAR,52
CUB,PER,593
CUB,POL,7
CUB,POR,19
CUB,RUS,6
CUB,SPA,422
CUB,SVK,21
CUB,SWE,91
CUB,SWI,44
CUB,URU,6
CUB,USA,858
CVI,GFR,5
CVI,ITA,17
CYP,COS,5
CYP,GBR,5
CZE,BEL,11
CZE,CAN,275
CZE,GBR,100
CZE,GFR,169
CZE,IRE,120
CZE,NET,11
CZE,NZL,66
CZE,PER,5
CZE,SWI,11
CZE,USA,43
DEN,CAN,6
DJB,ARE,5
DJB,BEL,68
DJB,CAN,275
DJB,ETH,62
DJB,FRA,94
DJB,GFR,5
DJB,NET,11
DJB,USA,36
DMA,CAN,43
DMA,USA,8
DOM,CAN,129
DOM,COS,6
DOM,ECU,5
DOM,GFR,49
DOM,SWI,5
DOM,USA,44
ECU,ARG,13
ECU,AUL,5
ECU,BRA,26
ECU,CAN,226
ECU,CHL,17
ECU,FIN,5
ECU,GBR,185
ECU,GFR,124
ECU,ITA,8
ECU,NET,5
ECU,NOR,5
ECU,PER,5
ECU,ROM,5
ECU,SPA,5
ECU,SWE,60
ECU,SWI,5
ECU,URU,7
ECU,USA,148
ECU,VEN,5
EGU,BEN,11
EGU,CAN,11
EGU,CMR,36
EGU,FRA,29
EGU,GAB,14
EGU,GFR,23
EGU,NIG,5
EGU,SLE,5
EGU,SPA,160
EGU,SWE,5
EGU,USA,7
ERT,ANG,6
ERT,ARE,938
ERT,AUL,67
ERT,AUS,63
ERT,BEL,36
ERT,BOT,8
ERT,BRA,20
ERT,BUL,10
ERT,CAN,1136
ERT,COL,5
ERT,COS,5
ERT,CUB,5
ERT,DEN,29
ERT,DJB,236
ERT,ECU,9
ERT,ETH,44791
ERT,FIN,7
ERT,FRA,663
ERT,GBR,9430
ERT,GFR,4519
ERT,GRE,5
ERT,HKG,5
ERT,ICE,5
ERT,ICO,5
ERT,IND,35
ERT,IRE,121
ERT,ISR,16997
ERT,ITA,10856
ERT,JOR,6
ERT,KEN,1225
ERT,KUW,5
ERT,LBY,976
ERT,LEB,10
ERT,LTU,5
ERT,MLI,5
ERT,MLS,6
ERT,MOR,5
ERT,MTA,1270
ERT,NET,1423
ERT,NIG,12
ERT,NOR,4668
ERT,NZL,8
ERT,POR,21
ERT,ROM,5
ERT,RSA,415
ERT,RUS,11
ERT,SAU,379
ERT,SOM,37
ERT,SPA,16
ERT,SUD,103798
ERT,SVN,5
ERT,SWE,3921
ERT,SWI,6859
ERT,SYR,60
ERT,TUR,50
ERT,UAE,8
ERT,UGA,3490
ERT,USA,2815
ERT,YEM,918
ERT,ZAM,5
ERT,ZIM,8
EST,AUS,5
EST,BEL,5
EST,CAN,17
EST,GFR,84
EST,IRE,12
EST,SWE,8
EST,USA,111
ETH,ARE,562
ETH,ARG,5
ETH,AUL,168
ETH,AUS,127
ETH,BEL,87
ETH,BLR,10
ETH,BOT,8
ETH,BRA,20
ETH,BUL,60
ETH,CAN,1761
ETH,COL,16
ETH,CYP,5
ETH,CZE,13
ETH,DEN,28
ETH,DJB,631
ETH,ECU,5
ETH,ERT,80
ETH,FIN,60
ETH,FRA,481
ETH,GBR,2151
ETH,GFR,4628
ETH,GHA,5
ETH,GRE,13
ETH,HKG,5
ETH,HUN,45
ETH,IND,9
ETH,IRE,64
ETH,ISR,85
ETH,ITA,2178
ETH,JPN,11
ETH,KEN,21253
ETH,KOR,29
ETH,LBY,39
ETH,LEB,16
ETH,LTU,5
ETH,MEX,5
ETH,MLI,9
ETH,MLS,5
ETH,MLW,5
ETH,MTA,62
ETH,NET,628
ETH,NIG,29
ETH,NOR,1222
ETH,NZL,25
ETH,PAK,5
ETH,POL,6
ETH,POR,5
ETH,ROM,6
ETH,RSA,3398
ETH,RUS,11
ETH,RWA,5
ETH,SAU,9
ETH,SOM,1882
ETH,SPA,71
ETH,SUD,9101
ETH,SWA,24
ETH,SWE,326
ETH,SWI,601
ETH,SYR,7
ETH,TUR,21
ETH,UGA,982
ETH,UKR,22
ETH,USA,11421
ETH,YEM,4181
ETH,ZAM,56
ETH,ZIM,45
FIJ,AUL,144
FIJ,CAN,542
FIJ,NZL,6
FIJ,USA,1157
FIN,USA,6
FRA,AUL,5
FRA,CAN,36
FRA,GFR,6
FRA,SWI,5
FRA,USA,38
GAB,CAN,54
GAB,CMR,9
GAB,FRA,22
GAB,GFR,11
GAB,ITA,5
GAB,NET,5
GAB,SPA,5
GAB,SWI,5
GAB,USA,51
GAM,AUL,5
GAM,AUS,71
GAM,CAN,49
GAM,FIN,13
GAM,FRA,87
GAM,GBR,443
GAM,GFR,469
GAM,IRE,7
GAM,ITA,216
GAM,MLI,5
GAM,NET,19
GAM,NOR,5
GAM,PER,5
GAM,SPA,8
GAM,SWE,27
GAM,SWI,30
GAM,USA,774
GAZ,ALB,5
GAZ,ALG,4007
GAZ,ARE,70026
GAZ,AUL,172
GAZ,AZE,11
GAZ,BEL,122
GAZ,BLR,5
GAZ,BRA,117
GAZ,BSN,5
GAZ,CAN,584
GAZ,CHI,5
GAZ,CHL,116
GAZ,CYP,1619
GAZ,DEN,381
GAZ,ECU,9
GAZ,FRA,194
GAZ,GBR,194
GAZ,GFR,5
GAZ,GRE,5
GAZ,HKG,8
GAZ,HUN,128
GAZ,IND,78
GAZ,IRE,120
GAZ,IRQ,10798
GAZ,ITA,374
GAZ,KUW,5
GAZ,LBY,2739
GAZ,LEB,37
GAZ,LKA,5
GAZ,MAU,10
GAZ,MDA,10
GAZ,MEX,5
GAZ,MLS,195
GAZ,MOR,30
GAZ,MTA,28
GAZ,NET,26
GAZ,NIG,6
GAZ,NZL,11
GAZ,PAK,5
GAZ,PER,18
GAZ,PHI,18
GAZ,POL,13
GAZ,ROM,21
GAZ,RSA,5
GAZ,RUS,18
GAZ,SAU,25
GAZ,SPA,111
GAZ,SVK,8
GAZ,SWI,88
GAZ,SYR,33
GAZ,THA,14
GAZ,TUN,16
GAZ,TUR,64
GAZ,UAE,11
GAZ,UKR,22
GAZ,USA,6
GAZ,YEM,621
GBR,CAN,57
GBR,GBR,5
GBR,GFR,9
GBR,IRE,8
GBR,SWE,5
GBR,USA,68
GEO,ARG,5
GEO,ARM,11
GEO,AUL,9
GEO,AUS,730
GEO,BEL,19
GEO,BLR,96
GEO,BRA,10
GEO,BUL,5
GEO,CAN,495
GEO,COS,15
GEO,CYP,85
GEO,CZE,28
GEO,DEN,28
GEO,FRA,2153
GEO,GBR,46
GEO,GFR,2034
GEO,HRV,5
GEO,HUN,92
GEO,IRE,172
GEO,ITA,84
GEO,MDA,8
GEO,MTA,5
GEO,NET,173
GEO,NOR,52
GEO,POL,11
GEO,ROM,5
GEO,RUS,2478
GEO,SPA,34
GEO,SWE,173
GEO,SWI,76
GEO,UKR,571
GEO,USA,928
GFR,BEL,5
GFR,CAN,80
GFR,NET,5
GFR,SWE,5
GFR,USA,64
GHA,ARG,27
GHA,AUL,28
GHA,AUS,35
GHA,BEL,9
GHA,BRA,6
GHA,CAN,379
GHA,CMR,5
GHA,CZE,11
GHA,FIN,25
GHA,FRA,565
GHA,GBR,244
GHA,GFR,4294
GHA,ICO,5
GHA,IRE,59
GHA,ITA,604
GHA,KOR,5
GHA,MEX,5
GHA,MLI,11
GHA,NIG,69
GHA,RSA,9
GHA,SWE,8
GHA,SWI,5
GHA,TOG,13575
GHA,USA,192
GNB,ARG,18
GNB,BEL,9
GNB,BRA,10
GNB,CAN,23
GNB,FRA,896
GNB,GBR,8
GNB,GFR,34
GNB,IRE,5
GNB,ITA,15
GNB,MLI,19
GNB,NET,11
GNB,NIG,6
GNB,POR,6
GNB,SWE,5
GNB,SWI,13
GNB,USA,39
GRE,AUL,5
GRE,CAN,12
GRE,SWE,5
GRE,USA,30
GRN,CAN,325
GRN,GFR,5
GRN,USA,14
GUA,AUS,5
GUA,BEL,5
GUA,CAN,678
GUA,COS,32
GUA,GFR,5
GUA,ITA,5
GUA,MEX,289
GUA,NIC,5
GUA,NOR,7
GUA,PAN,11
GUA,SWE,7
GUA,USA,4621
GUA,VEN,5
GUI,ANG,36
GUI,ARG,6
GUI,AUL,10
GUI,AUS,47
GUI,BEL,979
GUI,BEN,7
GUI,BKF,5
GUI,BRA,5
GUI,CAN,1094
GUI,CMR,8
GUI,COD,7
GUI,CZE,6
GUI,DEN,7
GUI,ECU,7
GUI,FIN,15
GUI,FRA,3125
GUI,GBR,349
GUI,GFR,649
GUI,HUN,9
GUI,ICO,5
GUI,IRE,65
GUI,ITA,516
GUI,MAU,13
GUI,MEX,5
GUI,MLI,8
GUI,MOR,5
GUI,NET,1009
GUI,NIG,43
GUI,NOR,23
GUI,POR,21
GUI,ROM,6
GUI,SEN,12
GUI,SPA,10
GUI,SWE,46
GUI,SWI,76
GUI,UKR,5
GUI,USA,3739
GUY,CAN,602
GUY,GBR,7
GUY,USA,137
HAI,ARG,47
HAI,BEL,6
HAI,BRA,5
HAI,CAN,2906
HAI,COS,38
HAI,DOM,595
HAI,ECU,22
HAI,FRA,3466
HAI,GFR,49
HAI,HON,6
HAI,JAM,19
HAI,MEX,182
HAI,PAN,11
HAI,PER,10
HAI,SPA,17
HAI,TRT,5
HAI,USA,18487
HAI,VEN,15
HKG,CAN,6
HKG,USA,10
HON,CAN,492
HON,COS,13
HON,FIN,5
HON,GFR,9
HON,ITA,6
HON,MEX,69
HON,NET,6
HON,NIC,28
HON,SAL,7
HON,SPA,14
HON,SWE,16
HON,USA,635
HRV,AUL,5
HRV,AUS,8
HRV,BEL,8
HRV,BRA,5
HRV,BSN,6836
HRV,CAN,69
HRV,CZE,5
