from_country,to_country,refugees
GUA,ITA,5
GUA,MEX,324
GUA,NIC,12
GUA,NOR,8
GUA,PAN,12
GUA,SPA,12
GUA,SWE,9
GUA,USA,6098
GUA,VEN,5
GUI,ANG,108
GUI,ARE,9
GUI,ARG,11
GUI,AUL,7
GUI,AUS,95
GUI,BEL,2550
GUI,BRA,33
GUI,CAN,700
GUI,CHD,5
GUI,CMR,13
GUI,COD,8
GUI,CZE,6
GUI,DEN,5
GUI,ECU,9
GUI,FIN,26
GUI,FRA,5201
GUI,GBR,365
GUI,GFR,569
GUI,GNB,10
GUI,GRE,38
GUI,HUN,6
GUI,ICO,5
GUI,IRE,20
GUI,ITA,1026
GUI,LBR,25
GUI,LUX,15
GUI,MAU,5
GUI,MLI,5
GUI,MOR,6
GUI,NET,805
GUI,NIG,17
GUI,NOR,59
GUI,POR,86
GUI,ROM,6
GUI,SEN,14
GUI,SPA,5
GUI,SWA,5
GUI,SWE,71
GUI,SWI,111
GUI,SYR,29
GUI,TUR,8
GUI,UKR,5
GUI,USA,3145
GUY,CAN,563
GUY,FRA,8
GUY,GBR,13
GUY,USA,116
HAI,ARG,66
HAI,BRA,5
HAI,CAN,8422
HAI,COS,38
HAI,DOM,603
HAI,ECU,22
HAI,FRA,3523
HAI,GFR,15
HAI,HON,6
HAI,ITA,8
HAI,JAM,18
HAI,MEX,175
HAI,PAN,16
HAI,PER,24
HAI,SPA,21
HAI,USA,24170
HAI,VEN,15
HKG,CAN,20
HKG,USA,5
HON,ARG,5
HON,CAN,808
HON,COS,73
HON,FIN,5
HON,GBR,23
HON,GFR,22
HON,GUA,17
HON,ITA,7
HON,MEX,288
HON,NET,5
HON,NIC,58
HON,SAL,14
HON,SPA,25
HON,SWE,10
HON,USA,2797
HRV,AUL,5
HRV,AUS,5
HRV,BEL,6
HRV,BRA,5
HRV,BSN,6703
HRV,CAN,88
HRV,FIN,10
HRV,FRA,71
HRV,GBR,11
HRV,GFR,345
HRV,HUN,7
HRV,IRE,69
HRV,ITA,18
HRV,MNE,214
HRV,NET,19
HRV,NOR,5
HRV,PAN,5
HRV,SRB,32408
HRV,SWE,22
HRV,SWI,46
HRV,USA,59
HUN,BEL,19
HUN,CAN,828
HUN,COL,7
HUN,FRA,65
HUN,GFR,295
HUN,IRE,5
HUN,NOR,5
HUN,PER,6
HUN,SWI,9
HUN,USA,25
ICO,ALG,23
ICO,ANG,513
ICO,ARE,298
ICO,ARG,36
ICO,ARM,6
ICO,AUL,7
ICO,AUS,66
ICO,BEL,215
ICO,BEN,155
ICO,BKF,5
ICO,BRA,35
ICO,BUL,5
ICO,CAN,431
ICO,CAR,14
ICO,CHD,7
ICO,CMR,112
ICO,COB,6
ICO,COD,9
ICO,DEN,12
ICO,ETH,5
ICO,FIN,13
ICO,FRA,2516
ICO,GAM,243
ICO,GBR,359
ICO,GFR,171
ICO,GHA,9779
ICO,GNB,17
ICO,GRE,47
ICO,GUI,6580
ICO,HKG,5
ICO,HUN,11
ICO,IND,11
ICO,IRE,21
ICO,ISR,5
ICO,ITA,4603
ICO,KOR,27
ICO,LBR,38109
ICO,LUX,7
ICO,MAU,268
ICO,MEX,5
ICO,MLI,1088
ICO,MOR,254
ICO,MTA,5
ICO,NET,644
ICO,NGR,55
ICO,NIG,108
ICO,NOR,37
ICO,PHI,8
ICO,POR,27
ICO,ROM,5
ICO,RSA,48
ICO,SEN,48
ICO,SLE,38
ICO,SPA,262
ICO,SVK,5
ICO,SWE,80
ICO,SWI,151
ICO,SYR,5
ICO,THA,20
ICO,TOG,2558
ICO,TUN,7
ICO,TUR,23
ICO,UKR,5
ICO,USA,1709
ICO,ZIM,9
IND,ARG,30
IND,AUL,314
IND,AUS,56
IND,BEL,10
IND,CAN,4292
IND,COS,7
IND,CYP,5
IND,CZE,5
IND,DEN,13
IND,FIN,11
IND,FRA,199
IND,GBR,282
IND,GFR,417
IND,GRE,21
IND,HKG,5
IND,HUN,5
IND,IRE,5
IND,ITA,113
IND,MEX,9
IND,NET,6
IND,NOR,9
IND,NZL,5
IND,POL,5
IND,POR,5
IND,RSA,12
IND,SPA,5
IND,SWE,51
IND,SWI,50
IND,USA,4484
INS,AUL,241
INS,CAN,336
INS,FRA,6
INS,GBR,9
INS,GFR,31
INS,GRE,11
INS,MLS,758
INS,NET,23
INS,PNG,9368
INS,SWE,6
INS,USA,3604
IRE,CAN,7
IRN,AFG,36
IRN,ARE,5
IRN,ARG,19
IRN,ARM,27
IRN,AUL,4900
IRN,AUS,3203
IRN,AZE,76
IRN,BEL,639
IRN,BLR,15
IRN,BRA,43
IRN,BUL,73
IRN,CAN,2834
IRN,CMR,5
IRN,COS,6
IRN,CUB,5
IRN,CYP,470
IRN,CZE,25
IRN,DEN,1912
IRN,ECU,24
IRN,FIN,581
IRN,FRA,2359
IRN,GBR,11516
IRN,GFR,18814
IRN,GRE,479
IRN,HON,5
IRN,HUN,68
IRN,ICE,19
IRN,ICO,6
IRN,IND,107
IRN,INS,281
IRN,IRE,118
IRN,IRQ,11053
IRN,ISR,6
IRN,ITA,1412
IRN,JOR,5
IRN,JPN,23
IRN,KEN,7
IRN,KGZ,5
IRN,KOR,27
IRN,KUW,17
IRN,LEB,12
IRN,LKA,5
IRN,LTU,6
IRN,LUX,142
IRN,LVA,19
IRN,MDA,5
IRN,MEX,25
IRN,MLS,260
IRN,MTA,13
IRN,NEP,6
IRN,NET,4207
IRN,NOR,1479
IRN,NRU,168
IRN,NZL,202
IRN,PAK,56
IRN,PAN,5
IRN,PER,10
IRN,PHI,47
IRN,PNG,35
IRN,POL,18
IRN,POR,19
IRN,ROM,65
IRN,RSA,5
IRN,RUS,7
IRN,SPA,70
IRN,SVK,36
IRN,SVN,25
IRN,SWE,4152
IRN,SWI,1486
IRN,SXM,5
IRN,SYR,37
IRN,THA,37
IRN,TJK,5
IRN,TUN,5
IRN,TUR,3388
IRN,UAE,5
IRN,UKR,57
IRN,USA,4848
IRN,YEM,5
IRQ,ALB,5
IRQ,ALG,16
IRQ,ARE,5149
IRQ,ARG,26
IRQ,ARM,979
IRQ,AUL,3121
IRQ,AUS,3015
IRQ,AZE,15
IRQ,BAH,303
IRQ,BEL,3357
IRQ,BLR,9
IRQ,BOL,16
IRQ,BRA,233
IRQ,BSN,5
IRQ,BUL,1207
IRQ,CAN,1643
IRQ,CHI,7
IRQ,COL,5
IRQ,CYP,682
IRQ,CZE,163
IRQ,DEN,967
IRQ,DJB,5
IRQ,DOM,5
IRQ,ECU,36
IRQ,FIN,3607
IRQ,FRA,2991
IRQ,GBR,2952
IRQ,GEO,127
IRQ,GFR,41167
IRQ,GHA,11
IRQ,GRE,1242
IRQ,HRV,6
IRQ,HUN,220
IRQ,IND,115
IRQ,INS,173
IRQ,IRE,379
IRQ,IRN,32000
IRQ,ISR,9
IRQ,ITA,2913
IRQ,JOR,29263
IRQ,JPN,5
IRQ,KOR,7
IRQ,KUW,438
IRQ,LBR,5
IRQ,LBY,2520
IRQ,LEB,5986
IRQ,LIE,5
IRQ,LTU,18
IRQ,LUX,204
IRQ,LVA,5
IRQ,MAU,28
IRQ,MDA,9
IRQ,MEX,31
IRQ,MLS,563
IRQ,MOR,96
IRQ,MTA,26
IRQ,NEP,5
IRQ,NET,14396
IRQ,NGR,6
IRQ,NOR,5190
IRQ,NRU,9
IRQ,NZL,178
IRQ,OMN,143
IRQ,PAK,43
IRQ,PAR,6
IRQ,PER,17
IRQ,PHI,21
IRQ,PNG,8
IRQ,POL,154
IRQ,POR,7
IRQ,QAT,110
IRQ,ROM,323
IRQ,RSA,26
IRQ,RUS,13
IRQ,SAU,32
IRQ,SPA,190
IRQ,SRB,5
IRQ,SUD,16
IRQ,SVK,101
IRQ,SVN,5
IRQ,SWE,24184
IRQ,SWI,3751
IRQ,SYR,146200
IRQ,THA,58
IRQ,TJK,5
IRQ,TOG,5
IRQ,TUN,17
IRQ,TUR,17542
IRQ,UAE,348
IRQ,UKR,81
IRQ,USA,5284
IRQ,YEM,3391
ISR,AUL,31
ISR,AUS,10
ISR,BEL,9
ISR,CAN,628
ISR,COS,16
ISR,FRA,5
ISR,GBR,11
ISR,GFR,39
ISR,NOR,14
ISR,NZL,5
ISR,SWE,36
ISR,USA,163
ITA,CAN,16
ITA,GFR,11
ITA,SWE,5
ITA,SWI,7
ITA,USA,24
JAM,CAN,733
JAM,CUW,7
JAM,FRA,10
JAM,GBR,373
JAM,GFR,6
JAM,NET,99
JAM,USA,454
JOR,AUL,106
JOR,AUS,16
JOR,BEL,20
JOR,BUL,6
JOR,CAN,402
JOR,CYP,16
JOR,DEN,6
JOR,FIN,6
JOR,FRA,12
JOR,GBR,34
JOR,GFR,107
JOR,GRE,5
JOR,IRE,6
JOR,ITA,12
JOR,KUW,5
JOR,LEB,17
JOR,MLS,5
JOR,NET,12
JOR,NOR,10
JOR,NZL,15
JOR,ROM,5
JOR,RUS,5
JOR,SPA,23
JOR,SWE,381
JOR,SWI,31
JOR,SYR,23
JOR,THA,5
JOR,TUR,27
JOR,UKR,5
JOR,USA,377
JOR,YEM,11
JPN,AUL,7
JPN,CAN,23
JPN,GFR,216
JPN,USA,11
KAZ,ARG,22
KAZ,AUL,5
KAZ,AUS,61
KAZ,BEL,38
KAZ,CAN,135
KAZ,CYP,5
KAZ,CZE,198
KAZ,DEN,5
KAZ,FIN,7
KAZ,FRA,475
KAZ,GBR,5
KAZ,GFR,89
KAZ,HRV,5
KAZ,IRE,37
KAZ,ITA,5
KAZ,NET,98
KAZ,NOR,21
KAZ,POL,49
KAZ,RUS,5
KAZ,SPA,11
KAZ,SVN,17
KAZ,SWE,308
KAZ,SWI,14
KAZ,UKR,10
KAZ,USA,594
KEN,ARE,6
KEN,AUL,68
KEN,AUS,27
KEN,BEL,29
KEN,BOT,5
KEN,CAN,937
KEN,DEN,6
KEN,DJB,10
KEN,ETH,2728
KEN,FIN,11
KEN,FRA,72
KEN,GBR,303
KEN,GFR,182
KEN,GRE,18
KEN,ICE,5
KEN,IRE,51
KEN,ITA,102
KEN,KOR,5
KEN,NET,39
KEN,NOR,13
KEN,POL,5
KEN,POR,6
KEN,ROM,5
KEN,RSA,199
KEN,SWA,5
KEN,SWE,85
KEN,SWI,45
KEN,UGA,1274
KEN,USA,2305
KGZ,ARG,5
KGZ,AUL,8
KGZ,AUS,286
KGZ,BEL,66
KGZ,CAN,96
KGZ,CYP,5
KGZ,CZE,25
KGZ,DEN,5
KGZ,FIN,26
KGZ,FRA,282
KGZ,GBR,23
KGZ,GFR,95
KGZ,ITA,5
KGZ,LVA,5
KGZ,MDA,5
KGZ,NET,61
KGZ,NOR,28
KGZ,NZL,8
KGZ,POL,34
KGZ,RSA,6
KGZ,RUS,38
KGZ,SPA,5
KGZ,SWE,227
KGZ,SWI,25
KGZ,TJK,36
KGZ,TUR,204
KGZ,UKR,7
KGZ,USA,833
KIR,CAN,5
KOR,AUL,44
KOR,CAN,239
KOR,FRA,5
KOR,GBR,7
KOR,GFR,141
KOR,NET,5
KOR,SWE,10
KOR,USA,27
KRN,AUL,30
KRN,BEL,66
KRN,CAN,126
KRN,DEN,10
KRN,FRA,146
KRN,GBR,622
KRN,GFR,104
KRN,ISR,5
KRN,LUX,6
KRN,NET,59
KRN,NOR,14
KRN,RUS,56
KRN,SWE,9
KRN,USA,22
KUW,AUL,41
KUW,BEL,8
KUW,CAN,38
KUW,FRA,9
KUW,GBR,661
KUW,GFR,13
KUW,INS,7
KUW,IRE,30
KUW,IRN,8
KUW,ITA,5
KUW,NET,8
KUW,NOR,8
KUW,NZL,5
KUW,SWE,22
KUW,SYR,6
KUW,USA,105
LAO,BEL,8
LAO,CAN,5
LAO,FRA,7036
LAO,GFR,52
LAO,NET,33
LAO,SWI,143
LAO,USA,199
LBR,ANG,153
LBR,ARE,5
LBR,ARG,67
LBR,AUL,24
LBR,AUS,23
LBR,BEL,20
LBR,BRA,258
LBR,CAN,153
LBR,CAR,9
LBR,CHD,5
LBR,CMR,10
LBR,COB,5
LBR,COD,8
LBR,COS,5
LBR,CZE,5
LBR,ECU,6
LBR,FIN,5
LBR,FRA,221
LBR,GAM,76
LBR,GBR,44
LBR,GFR,64
LBR,GHA,5262
LBR,GNB,5
LBR,GUI,1787
LBR,ICO,1086
LBR,IRE,29
LBR,ITA,765
LBR,KOR,7
LBR,LBY,23
LBR,MLS,8
LBR,NET,373
LBR,NIG,22
LBR,NOR,40
LBR,PAN,5
LBR,POR,5
LBR,RSA,85
LBR,SAU,27
LBR,SEN,61
LBR,SLE,1326
LBR,SPA,7
LBR,SWE,27
LBR,SWI,48
LBR,TUR,6
LBR,UGA,5
LBR,UKR,5
LBR,USA,1357
LBR,VEN,5
LBR,ZAM,19
LBY,AUL,465
LBY,AUS,8
LBY,BEL,6
LBY,BRA,5
LBY,CAN,243
LBY,CZE,7
LBY,DEN,16
LBY,FIN,9
LBY,FRA,67
LBY,GBR,930
LBY,GFR,267
LBY,GRE,13
LBY,IRE,161
LBY,ITA,227
LBY,LEB,6
LBY,LUX,5
LBY,MTA,539
LBY,NET,336
LBY,NOR,26
LBY,NZL,5
LBY,POL,8
LBY,POR,6
LBY,SPA,5
LBY,SVK,6
LBY,SWE,408
LBY,SWI,216
LBY,SYR,5
LBY,TUR,10
LBY,USA,182
LCA,CAN,906
LCA,GBR,6
LCA,USA,9
LEB,ARM,18
LEB,AUL,393
LEB,AUS,52
LEB,BEL,77
LEB,BRA,394
LEB,BUL,17
LEB,CAN,1024
LEB,CYP,36
LEB,DEN,25
LEB,ECU,6
LEB,FIN,12
LEB,FRA,108
LEB,GBR,114
LEB,GFR,489
LEB,GHA,7
LEB,GRE,9
LEB,HUN,13
LEB,IRE,13
LEB,ITA,310
LEB,KUW,5
LEB,MLS,5
LEB,NET,37
LEB,NOR,38
LEB,NRU,10
LEB,NZL,5
LEB,ROM,5
LEB,RSA,5
LEB,RUS,8
LEB,SWE,511
LEB,SWI,41
LEB,SYR,22
LEB,TUR,7
LEB,UKR,6
LEB,USA,434
LEB,ZAM,6
LES,CAN,6
LES,RSA,5
LES,USA,5
LKA,ARE,5
LKA,ARG,34
LKA,AUL,3387
LKA,AUS,38
LKA,BEL,336
LKA,BEN,5
LKA,BRA,18
LKA,CAM,5
LKA,CAN,10745
LKA,CHL,6
LKA,CYP,23
LKA,CZE,13
LKA,DEN,81
LKA,ECU,16
LKA,EST,7
LKA,FIN,107
LKA,FRA,23966
LKA,GBR,4696
LKA,GFR,4046
LKA,GRE,36
LKA,GUI,13
LKA,HKG,26
LKA,HUN,11
LKA,ICE,5
LKA,IND,65057
LKA,INS,272
LKA,IRE,18
LKA,ITA,673
LKA,JOR,5
LKA,JPN,43
LKA,KEN,14
LKA,KOR,8
LKA,LTU,7
LKA,MEX,19
LKA,MLS,1587
LKA,MTA,7
LKA,NEP,16
LKA,NET,735
LKA,NOR,314
LKA,NZL,92
LKA,PHI,17
LKA,POL,54
LKA,POR,31
LKA,RSA,15
LKA,SPA,91
LKA,SWE,49
LKA,SWI,3731
LKA,THA,159
LKA,TRT,5
LKA,TUR,15
LKA,UKR,10
LKA,USA,1322
LTU,BEL,5
LTU,CAN,91
LTU,FRA,12
LTU,GFR,6
LTU,IRE,14
LTU,SWE,7
LTU,USA,47
LVA,AUL,6
LVA,CAN,68
LVA,FIN,7
LVA,FRA,41
LVA,GFR,10
LVA,IRE,6
LVA,SWE,8
LVA,URU,5
LVA,USA,55
MAC,RSA,5
MAD,AUS,5
MAD,BEL,5
MAD,CAN,16
MAD,FRA,214
MAD,ITA,10
MAD,NZL,5
MAD,SWI,5
MAD,USA,19
MAU,ANG,299
MAU,AUS,6
MAU,BEL,191
MAU,CAN,265
MAU,CMR,5
MAU,COB,7
MAU,FIN,5
MAU,FRA,5058
MAU,GAB,8
MAU,GBR,7
MAU,GFR,14
MAU,GRE,30
MAU,HUN,5
MAU,IRE,5
MAU,ITA,230
MAU,MLI,12898
MAU,NET,10
MAU,POR,5
MAU,SEN,13699
MAU,SPA,5
MAU,SWE,13
MAU,SWI,5
MAU,TUR,6
MAU,USA,1327
MCD,ARG,17
MCD,AUS,152
MCD,BEL,75
MCD,BRA,6
MCD,BSN,5
MCD,CAN,100
MCD,DEN,8
MCD,FIN,5
MCD,FRA,316
MCD,GBR,18
MCD,GFR,390
MCD,ICE,5
MCD,IRE,10
MCD,ITA,200
MCD,SWE,95
MCD,SWI,181
MCD,USA,169
MCO,USA,5
MDA,AUS,137
MDA,BEL,5
MDA,CAN,195
MDA,CYP,18
MDA,CZE,18
MDA,FIN,6
MDA,FRA,356
MDA,GBR,39
MDA,GFR,40
MDA,GRE,11
MDA,HUN,5
MDA,IRE,106
MDA,ITA,111
MDA,NET,5
MDA,NOR,6
MDA,POL,5
MDA,RUS,11
MDA,SWE,5
MDA,SWI,13
MDA,USA,1138
MDV,AUL,7
MDV,GBR,12
MDV,IND,5
MDV,USA,8
MEX,AUL,5
MEX,CAN,6762
MEX,CAY,5
MEX,COS,8
MEX,FRA,11
MEX,GBR,6
MEX,GFR,26
MEX,ITA,5
MEX,NET,5
MEX,NZL,5
MEX,PAN,5
MEX,SAL,5
MEX,SPA,11
MEX,TRT,6
MEX,USA,3807
MHL,USA,5
MLI,ARE,8
MLI,ARG,19
MLI,AUS,11
MLI,BEL,44
MLI,BEN,5
MLI,BKF,31604
MLI,BRA,65
MLI,BUL,5
MLI,CAN,73
MLI,CHD,5
MLI,CMR,5
MLI,FRA,3934
MLI,GBR,18
MLI,GFR,34
MLI,GRE,5
MLI,GUI,15
MLI,IRE,7
MLI,ITA,5552
MLI,KOR,5
MLI,LBR,19
MLI,MAU,48912
MLI,MLS,5
MLI,MTA,12
MLI,NET,19
MLI,NGR,47466
MLI,NIG,117
MLI,NOR,7
MLI,POR,6
MLI,RSA,6
MLI,SWE,23
MLI,SWI,15
MLI,TOG,39
MLI,TUN,5
MLI,TUR,6
MLI,USA,1178
MLS,AUL,105
MLS,CAN,149
MLS,FRA,7
MLS,GBR,69
MLS,GFR,7
MLS,NET,7
MLS,USA,114
MLW,CAN,31
MLW,FIN,5
MLW,GBR,233
MLW,IRE,28
MLW,NET,5
MLW,RSA,23
MLW,USA,31
MNE,AUS,16
MNE,CAN,19
MNE,FRA,77
MNE,GFR,220
MNE,IRE,6
MNE,ITA,51
MNE,LUX,14
MNE,NOR,5
MNE,SWE,62
MNE,SWI,33
MNE,USA,98
MNG,AUL,50
MNG,AUS,200
MNG,BEL,5
MNG,CAN,130
MNG,CZE,5
MNG,FRA,359
MNG,GBR,75
MNG,GFR,35
MNG,IRE,5
MNG,ITA,6
MNG,NET,49
MNG,NOR,5
MNG,POL,19
MNG,SWE,240
MNG,SWI,77
MNG,USA,902
MOR,AUL,19
MOR,AUS,20
MOR,BEL,37
MOR,BRA,5
MOR,CAN,168
MOR,CZE,5
MOR,DEN,8
MOR,ECU,5
MOR,FIN,16
MOR,FRA,225
MOR,GBR,121
MOR,GFR,154
MOR,GRE,35
MOR,IRE,10
MOR,ITA,253
MOR,MTA,12
MOR,NET,20
MOR,NOR,28
MOR,POR,5
MOR,RSA,6
MOR,SPA,40
MOR,SWE,148
MOR,SWI,33
MOR,SYR,7
MOR,TUR,25
MOR,USA,118
MOZ,AUL,5
MOZ,CAN,6
MOZ,FRA,10
MOZ,GBR,5
MOZ,GFR,12
MOZ,IRE,7
MOZ,KEN,5
MOZ,RSA,5
MTS,AUL,5
MTS,CAN,5
MTS,FRA,10
MTS,GBR,35
MTS,IRE,6
MTS,ITA,5
MTS,USA,25
MYA,AUL,515
MYA,AUS,30
MYA,BEL,15
MYA,BGD,232462
MYA,CAM,21
MYA,CAN,264
MYA,CZE,159
MYA,DEN,58
MYA,FIN,14
MYA,FRA,299
MYA,GBR,891
MYA,GFR,769
MYA,GRE,10
MYA,HUN,5
MYA,IND,14301
MYA,INS,760
MYA,IRE,8
MYA,ITA,23
MYA,JPN,1889
MYA,KOR,180
MYA,LKA,77
MYA,MLS,93866
MYA,NEP,101
MYA,NET,861
MYA,NOR,155
MYA,NRU,5
MYA,NZL,29
MYA,PAK,23
MYA,PHI,6
MYA,POR,5
MYA,ROM,44
MYA,RSA,5
MYA,SIN,5
MYA,SWE,32
MYA,SWI,52
MYA,THA,128863
MYA,USA,2204
NAM,BOT,978
NAM,CAN,207
NAM,GBR,7
NAM,GFR,5
NAM,NET,5
NAM,RSA,5
NAM,USA,43
NEP,AUL,205
NEP,AUS,41
NEP,BEL,15
NEP,BRA,5
NEP,CAN,1223
NEP,DEN,7
NEP,ECU,5
NEP,FIN,5
NEP,FRA,108
NEP,GBR,110
NEP,GFR,51
NEP,HUN,7
NEP,ITA,28
NEP,KOR,5
NEP,NET,441
NEP,NOR,11
NEP,NZL,14
NEP,POL,9
NEP,SPA,6
NEP,SWE,21
NEP,SWI,16
NEP,THA,12
NEP,USA,6197
NET,BEL,5
NET,CAN,38
NET,GFR,10
NET,USA,10
NGR,BEL,67
NGR,CAN,84
NGR,FRA,51
NGR,GBR,6
NGR,GFR,41
NGR,GUI,5
NGR,ICO,5
NGR,ITA,263
NGR,NET,23
NGR,RSA,5
NGR,SWE,5
NGR,SWI,10
NGR,USA,163
NIC,CAN,141
NIC,COL,14
NIC,COS,605
NIC,GUA,100
NIC,HON,7
NIC,MEX,14
NIC,PAN,173
NIC,SAL,9
NIC,SPA,11
NIC,SWE,6
NIC,USA,495
NIC,VEN,5
NIG,ARE,5
NIG,ARG,55
NIG,AUL,144
NIG,AUS,370
NIG,BEL,28
NIG,BRA,89
NIG,CAN,4683
NIG,CHD,2930
NIG,CHL,5
NIG,CMR,39968
NIG,COB,5
NIG,COS,28
NIG,CYP,8
NIG,CZE,10
NIG,DEN,14
NIG,ECU,25
NIG,ETH,5
NIG,FIN,168
NIG,FRA,1102
NIG,GBR,1471
NIG,GFR,867
NIG,GHA,9
NIG,GRE,185
NIG,GUI,5
NIG,HRV,5
NIG,HUN,27
NIG,ICO,19
NIG,IRE,426
NIG,ISR,5
NIG,ITA,6293
NIG,KEN,5
NIG,KOR,8
NIG,LTU,5
NIG,LUX,5
NIG,MEX,18
NIG,MLS,5
NIG,MOR,9
NIG,MTA,36
NIG,NET,265
NIG,NGR,30000
NIG,NOR,181
NIG,PAN,10
NIG,PER,12
NIG,POL,11
NIG,POR,22
NIG,ROM,5
NIG,RSA,17
NIG,SEN,7
NIG,SPA,15
NIG,SWE,365
NIG,SWI,142
NIG,TOG,8
NIG,TUR,6
NIG,UKR,5
NIG,URU,10
NIG,USA,805
NIG,VEN,5
NIU,USA,18
NOR,CAN,5
NOR,GBR,5
NOR,SWE,5
NZL,AUL,5
NZL,GFR,9
OMN,CAN,14
OMN,GBR,6
OMN,RSA,5
PAK,AFG,300385
PAK,ARG,50
PAK,AUL,3024
PAK,AUS,179
PAK,AZE,17
PAK,BEL,130
PAK,BEN,5
PAK,BOL,5
PAK,BRA,68
PAK,BUL,6
PAK,CAN,8613
PAK,CHI,7
PAK,CYP,17
PAK,CZE,20
PAK,DEN,51
PAK,ECU,29
PAK,FIN,39
PAK,FRA,836
PAK,GBR,5667
PAK,GFR,4331
PAK,GHA,8
PAK,GRE,441
PAK,HKG,16
PAK,HUN,35
PAK,INS,226
PAK,IRE,117
PAK,IRN,10
PAK,ITA,5764
PAK,JOR,5
PAK,JPN,18
PAK,KEN,6
PAK,KOR,43
PAK,LKA,372
PAK,LTU,5
PAK,LVA,5
PAK,MAD,6
PAK,MEX,5
PAK,MLI,5
PAK,MLS,235
PAK,MTA,46
PAK,NEP,262
PAK,NET,355
PAK,NOR,101
PAK,NRU,62
PAK,NZL,41
PAK,PHI,13
PAK,PNG,26
PAK,POL,18
PAK,POR,26
PAK,ROM,25
PAK,RSA,37
PAK,SPA,228
PAK,SVK,5
PAK,SWE,305
PAK,SWI,104
PAK,SYR,38
PAK,THA,362
PAK,TJK,6
PAK,TRT,5
PAK,TUR,28
PAK,UGA,38
PAK,UKR,6
PAK,USA,3009
PAN,CAN,40
PAN,COS,18
PAN,USA,25
PAR,ARG,8
PAR,BRA,7
PAR,CAN,43
PAR,FRA,5
PAR,USA,24
PER,ARG,582
PER,BEL,5
PER,BOL,513
PER,BRA,45
PER,CAN,1505
PER,CHL,118
PER,COL,6
PER,COS,228
PER,ECU,93
PER,FRA,285
PER,GFR,46
PER,ITA,35
PER,LUX,5
PER,MEX,10
PER,NET,10
PER,PAN,23
PER,SWE,27
PER,SWI,9
PER,URU,8
PER,USA,773
PER,VEN,7
PHI,AUL,31
PHI,AUS,7
PHI,CAN,301
PHI,CYP,8
PHI,GBR,5
PHI,GFR,31
PHI,GRE,6
PHI,HKG,5
PHI,ITA,5
PHI,MLS,5
PHI,NET,15
PHI,NOR,8
PHI,SWE,30
PHI,SWI,6
PHI,USA,197
PNG,AUL,285
POL,BEL,62
POL,CAN,259
POL,FRA,154
POL,GBR,5
POL,GFR,718
POL,IRE,50
POL,PER,5
POL,SWI,7
POL,USA,41
POL,VEN,5
POR,CAN,10
POR,GFR,5
POR,SWI,5
POR,USA,10
QAT,CAN,8
QAT,GBR,5
QAT,USA,10
ROM,ARG,54
ROM,AUL,11
ROM,AUS,33
ROM,BEL,23
ROM,CAN,460
ROM,COL,7
ROM,COS,5
ROM,CZE,43
ROM,DEN,5
ROM,FRA,159
ROM,GBR,64
ROM,GFR,177
ROM,HUN,26
ROM,IRE,323
ROM,ITA,22
ROM,MEX,7
ROM,NET,10
ROM,NOR,7
ROM,SPA,5
ROM,SWE,70
ROM,SWI,25
ROM,USA,381
RSA,ARG,5
RSA,AUL,35
RSA,AUS,5
RSA,BRA,5
RSA,CAN,51
RSA,CZE,5
RSA,FRA,24
RSA,GBR,134
RSA,GFR,30
RSA,IRE,41
RSA,NET,5
RSA,NZL,5
RSA,USA,72
RSA,ZAM,5
RUS,ARE,21
RUS,ARG,62
RUS,AUL,66
RUS,AUS,17361
RUS,AZE,557
RUS,BEL,2193
RUS,BOL,5
RUS,BRA,9
RUS,CAN,1315
RUS,COS,21
RUS,CYP,60
RUS,CZE,333
RUS,DEN,1051
RUS,ECU,29
RUS,EST,14
RUS,FIN,729
RUS,FRA,13644
RUS,GBR,576
RUS,GEO,245
RUS,GFR,4608
RUS,GRE,19
RUS,HRV,10
RUS,HUN,25
RUS,ICE,5
RUS,IRE,167
RUS,ITA,174
RUS,JOR,18
RUS,KOR,10
RUS,LTU,610
RUS,LUX,34
RUS,LVA,14
RUS,MDA,8
RUS,MEX,6
RUS,MLS,5
RUS,MTA,12
RUS,NET,698
RUS,NOR,2328
RUS,NZL,5
RUS,PAK,7
RUS,PAR,8
RUS,PER,16
RUS,POL,14277
RUS,POR,22
RUS,RSA,13
RUS,SPA,177
RUS,SVN,12
RUS,SWE,2014
RUS,SWI,676
RUS,TUR,5
RUS,UKR,104
RUS,URU,11
RUS,USA,6163
RWA,ANG,257
RWA,ARE,9
RWA,AUL,28
RWA,AUS,24
RWA,BDI,281
RWA,BEL,873
RWA,BKF,36
RWA,BOT,53
RWA,BRA,18
RWA,CAN,1647
RWA,CAR,177
RWA,CHD,22
RWA,CMR,825
RWA,COB,9104
RWA,COD,38028
RWA,DEN,21
RWA,ETH,11
RWA,FIN,25
RWA,FRA,2833
RWA,GAB,31
RWA,GBR,133
RWA,GFR,173
RWA,GHA,28
RWA,GRE,11
RWA,GUI,10
RWA,GUY,5
RWA,HKG,17
RWA,ICO,82
RWA,IND,5
RWA,IRE,59
RWA,ITA,11
RWA,KEN,825
RWA,LUX,20
RWA,MLI,33
RWA,MLW,1980
RWA,MOZ,796
RWA,NAM,110
RWA,NET,252
RWA,NGR,26
RWA,NOR,133
RWA,PHI,7
RWA,POR,5
RWA,ROM,7
RWA,RSA,1814
RWA,SEN,274
